fecha,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total,nivel_institucional
2005,351,Prefectura del Departamento de Chuquisaca,12,3,0,INFRAESTRUCTURA DE RIEGO,CONST. SISTEMA DE RIEGO SAN LUCAS,0,11620,15700,7766664,0,0,0,0,0,7793984,PD
2005,351,Prefectura del Departamento de Chuquisaca,12,5,0,INFRAESTRUCTURA DE RIEGO,CONST.  DEL SISTEMA DE RIEGO PADILLA,0,21560,13800,3840137,0,0,0,0,0,3875497,PD
2005,351,Prefectura del Departamento de Chuquisaca,12,6,0,INFRAESTRUCTURA DE RIEGO,CONST. SISTEMA DE RIEGO SAN JUAN DEL PIRAI,0,15260,16900,644063,0,0,0,0,0,676223,PD
2005,351,Prefectura del Departamento de Chuquisaca,12,7,0,INFRAESTRUCTURA DE RIEGO,CONST. SISTEMA DE RIEGO TIGUIPA,0,24250,19900,546965,0,0,0,0,0,591115,PD
2005,351,Prefectura del Departamento de Chuquisaca,12,8,0,INFRAESTRUCTURA DE RIEGO,CONST.  DE SISTEMA DE RIEGO CACHIMAYU,0,9960,4800,2164246,0,0,0,0,0,2179006,PD
2005,351,Prefectura del Departamento de Chuquisaca,12,10,0,INFRAESTRUCTURA DE RIEGO,CONST. SISTEMA DE RIEGO ZUDAÑEZ,0,11700,5700,459250,0,0,0,0,0,476650,PD
2005,351,Prefectura del Departamento de Chuquisaca,12,11,0,INFRAESTRUCTURA DE RIEGO,CONST. DE  SISTEMA DE RIEGO EL PERAL,0,11810,6700,626250,0,0,0,0,0,644760,PD
2005,351,Prefectura del Departamento de Chuquisaca,12,12,0,INFRAESTRUCTURA DE RIEGO,CONST. SISTEMA DE RIEGO ESCALERAS - VILLA SERRANO,0,18900,11500,388376,0,0,0,0,0,418776,PD
2005,351,Prefectura del Departamento de Chuquisaca,12,13,0,INFRAESTRUCTURA DE RIEGO,CONST. SISTEMA DE RIEGO SEGURA,0,8935,5800,83500,0,0,0,0,0,98235,PD
2005,351,Prefectura del Departamento de Chuquisaca,12,14,0,INFRAESTRUCTURA DE RIEGO,CONST. SISTEMA DE RIEGO JAILIA,0,9910,7700,125250,0,0,0,0,0,142860,PD
2005,351,Prefectura del Departamento de Chuquisaca,12,15,0,INFRAESTRUCTURA DE RIEGO,CONST.  SISTEMA DE RIEGO AZERO NORTE,0,12980,10400,334000,0,0,0,0,0,357380,PD
2005,351,Prefectura del Departamento de Chuquisaca,13,0,0,PROMOCION DEL TURISMO,PROMOCION DEL TURISMO,0,523440,84900,141670,0,0,0,0,0,750010,PD
2005,351,Prefectura del Departamento de Chuquisaca,13,1,0,PROMOCION DEL TURISMO,REAL. PROMOCION Y MARKETING TURISTICO,0,233300,52900,141670,0,0,0,0,0,427870,PD
2005,351,Prefectura del Departamento de Chuquisaca,13,2,0,PROMOCION DEL TURISMO,DESAR. CERTIF. DE PROD. Y SERV. TURÍSTICOS DE CHUQUISACA.,0,290140,32000,0,0,0,0,0,0,322140,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,0,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,833631,1377082,448886,3434808,0,0,0,0,0,6094407,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,0,1,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,APOYO ADMINISTRATIVO DEL SERVICIO DEPARTAMENTAL AGROPECUARIO,312085,0,0,0,0,0,0,0,0,312085,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,1,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,DESAR. PROG. APOYO SECT. AGROPEC. CHUQUISACA ( PASACH ),0,1178751,135207,0,0,0,0,0,0,1313958,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,2,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONST.  DE DEFENSIVOS CON GAVIONES LA CAPILLA,0,0,0,95108,0,0,0,0,0,95108,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,3,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONST.  DE DEFENSIVOS CON GAVIONES RIO BAÑADO,0,0,0,1620055,0,0,0,0,0,1620055,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,4,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONST.  DEFENSIVOS CON GAVIONES SAN JUAN DEL PIRAI,0,0,0,486137,0,0,0,0,0,486137,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,5,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,CONST.  DE DEFENSIVOS CON GAVIONES CRUCE PIRAYMIRI,0,0,0,97339,0,0,0,0,0,97339,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,6,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,ENCAUS. DEFENSIVOS RIO ALCALA,0,0,0,48053,0,0,0,0,0,48053,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,7,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,IMPLEM.  MÓDULO AGROPRODUC. DE EXPORT.  DE AJONJOLÍ,52284,31099,75845,72106,0,0,0,0,0,231334,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,8,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,IMPLEM.  MÓDULO AGROP.  DE EXPORT. DE HIGO EN YAMPAREZ,84976,33281,57316,128526,0,0,0,0,0,304099,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,9,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,IMPLEM.  MÓD. AGROP.  EXPORT. MARACUYA  MONTEAGUDO,81039,33256,57083,213126,0,0,0,0,0,384504,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,10,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,IMPLEM.  MÓD. AGROP. EXPORTACIÓN DE TARA EN POROMA,98864,30973,25063,213423,0,0,0,0,0,368323,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,11,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,IMPLEM.  MÓD. AGROP. EXPORT.  DE PALTA HASS EN SUCRE,99815,34234,44308,214960,0,0,0,0,0,393317,PD
2005,351,Prefectura del Departamento de Chuquisaca,14,12,0,APOYO AL DESARROLLO PRODUCTIVO AGROPECUARIO,IMPLEM. D/ UN CENT. D/ INVEST. Y PARC. EXPERIM. P/ CULT. D/O,104568,35488,54064,245975,0,0,0,0,0,440095,PD
2005,351,Prefectura del Departamento de Chuquisaca,15,-1,-1,PROFUNDIZACION DE LA DESCENTRALIZACION ADMINISTRATIVA,NO DECLARADO,686675,3725425,153916,7314750,0,0,0,0,0,11880766,PD
2005,351,Prefectura del Departamento de Chuquisaca,15,0,0,PROFUNDIZACION DE LA DESCENTRALIZACION ADMINISTRATIVA,PROFUNDIZACION DE LA DESCENTRALIZACION ADMINISTRATIVA,1450437,4019674,302916,7314750,0,0,0,0,0,13087777,PD
2005,351,Prefectura del Departamento de Chuquisaca,15,0,1,PROFUNDIZACION DE LA DESCENTRALIZACION ADMINISTRATIVA,APOYO ADMINISTRATIVO AL SERVICIO DE FORTALECIMIENTO MUNICIPA,408011,0,0,0,0,0,0,0,0,408011,PD
2005,351,Prefectura del Departamento de Chuquisaca,15,1,0,PROFUNDIZACION DE LA DESCENTRALIZACION ADMINISTRATIVA,DIFUSION PROG. DE DESARROLLO INSTITUCIONAL MUNICIPAL,355751,294249,149000,0,0,0,0,0,0,799000,PD
2005,351,Prefectura del Departamento de Chuquisaca,16,0,0,CONSERVACION Y PRESERVACION DEL MEDIO AMBIENTE,CONSERVACION Y PRESERVACION DEL MEDIO AMBIENTE,812420,1347629,122000,0,0,0,0,0,0,2282049,PD
2005,351,Prefectura del Departamento de Chuquisaca,16,0,1,CONSERVACION Y PRESERVACION DEL MEDIO AMBIENTE,APOYO ADMINISTRATIVO A RR.NN. Y MEDIO AMBIENTE,595298,4500,45500,0,0,0,0,0,0,645298,PD
2005,351,Prefectura del Departamento de Chuquisaca,16,1,0,CONSERVACION Y PRESERVACION DEL MEDIO AMBIENTE,DESAR. PROG.  COOPER. DANESA AL SECTOR MEDIO AMBIENT.,217122,1343129,76500,0,0,0,0,0,0,1636751,PD
2005,351,Prefectura del Departamento de Chuquisaca,17,0,0,PROTECCION SOCIAL Y SERVICIOS BASICOS,PROTECCION SOCIAL Y SERVICIOS BASICOS,1942651,1043475,1411469,28677525,0,0,0,0,0,33075120,PD
2005,351,Prefectura del Departamento de Chuquisaca,17,0,1,PROTECCION SOCIAL Y SERVICIOS BASICOS,APOYO ADMINISTRATIVO AL DESARROLLO SOCIAL,318120,14960,21040,14000,0,0,0,0,0,368120,PD
2005,351,Prefectura del Departamento de Chuquisaca,17,2,0,PROTECCION SOCIAL Y SERVICIOS BASICOS,DESAR. PROGRAMA PAIS - DRIPAD - CHUQUISACA,721054,535515,392614,4611200,0,0,0,0,0,6260383,PD
2005,351,Prefectura del Departamento de Chuquisaca,17,3,0,PROTECCION SOCIAL Y SERVICIOS BASICOS,PROSP. Y EXPL. AGUAS SUBTERRANEAS CHACO - JICA,903477,493000,978115,385000,0,0,0,0,0,2759592,PD
2005,351,Prefectura del Departamento de Chuquisaca,17,4,0,PROTECCION SOCIAL Y SERVICIOS BASICOS,REPAR. DEL SISTEMA DE AGUA CAJAMARCA,0,0,8350,10137325,0,0,0,0,0,10145675,PD
2005,351,Prefectura del Departamento de Chuquisaca,17,5,0,PROTECCION SOCIAL Y SERVICIOS BASICOS,MEJ. DEL CANAL DE ADUCCION RAVELO,0,0,11350,13530000,0,0,0,0,0,13541350,PD
2005,351,Prefectura del Departamento de Chuquisaca,23,0,0,MODULO PASA,MODULO PASA,0,0,0,3432274,0,0,0,0,0,3432274,PD
2005,351,Prefectura del Departamento de Chuquisaca,23,4,0,MODULO PASA,CONSTR. DEL  SISTEMA DE RIEGO LAS CARRERAS,0,0,0,3432274,0,0,0,0,0,3432274,PD
2005,351,Prefectura del Departamento de Chuquisaca,32,0,0,MODULO FNDR,MODULO FNDR,0,0,0,9009847,0,0,0,0,0,9009847,PD
2005,351,Prefectura del Departamento de Chuquisaca,32,1,0,MODULO FNDR,"CONST. INTERCONEX. ELECT. SIST. AISL.HUACARETA,MONTEAGUDO.MU",0,0,0,9009847,0,0,0,0,0,9009847,PD
2005,351,Prefectura del Departamento de Chuquisaca,39,-1,-1,SUPLENCIAS POR MATERNIDAD,NO DECLARADO,700467,0,0,0,0,0,0,0,0,700467,PD
2005,351,Prefectura del Departamento de Chuquisaca,39,0,0,SUPLENCIAS POR MATERNIDAD,SUPLENCIAS POR MATERNIDAD,700467,0,0,0,0,0,0,0,0,700467,PD
2005,351,Prefectura del Departamento de Chuquisaca,40,0,0,PROGRAMA DE SALUD,PROGRAMA DE SALUD,52434662,1196622,2160740,106500,0,0,0,2000,0,55900524,PD
2005,351,Prefectura del Departamento de Chuquisaca,40,0,1,PROGRAMA DE SALUD,Actividades del Programa  40,52434662,1196622,2160740,106500,0,0,0,2000,0,55900524,PD
2005,351,Prefectura del Departamento de Chuquisaca,41,0,0,PROGRAMA DE EDUCACION,PROGRAMA DE EDUCACION,196551709,312144,152597,26250,0,11753,0,4000,0,197058453,PD
2005,351,Prefectura del Departamento de Chuquisaca,41,0,1,PROGRAMA DE EDUCACION,Actividades del Programa  41,196551709,312144,152597,26250,0,11753,0,4000,0,197058453,PD
2005,351,Prefectura del Departamento de Chuquisaca,42,0,0,PROGRAMA DE GESTIÓN SOCIAL,PROGRAMA DE GESTIÓN SOCIAL,952032,0,0,0,0,0,0,0,0,952032,PD
2005,351,Prefectura del Departamento de Chuquisaca,42,0,1,PROGRAMA DE GESTIÓN SOCIAL,Actividades del Programa  42,952032,0,0,0,0,0,0,0,0,952032,PD
2005,351,Prefectura del Departamento de Chuquisaca,46,0,0,PROGRAMA DE FOMENTO AL DEPORTE,PROGRAMA DE FOMENTO AL DEPORTE,137816,351500,259100,20000,0,56657,555486,0,0,1380559,PD
2005,351,Prefectura del Departamento de Chuquisaca,46,0,1,PROGRAMA DE FOMENTO AL DEPORTE,Actividades del Programa  46,137816,351500,259100,20000,0,56657,555486,0,0,1380559,PD
2005,351,Prefectura del Departamento de Chuquisaca,47,0,0,PROGRAMA DE SALUD INTEGRAL (SEDES),PROGRAMA DE SALUD INTEGRAL (SEDES),0,0,0,250000,0,0,0,0,0,250000,PD
2005,351,Prefectura del Departamento de Chuquisaca,47,0,1,PROGRAMA DE SALUD INTEGRAL (SEDES),SALUD INTEGRAL PROSIN II,0,0,0,250000,0,0,0,0,0,250000,PD
2005,351,Prefectura del Departamento de Chuquisaca,54,0,0,PROGRAMA GENERO GENERACIONALES,PROGRAMA GENERO GENERACIONALES,150097,50058,9500,0,0,0,0,0,0,209655,PD
2005,351,Prefectura del Departamento de Chuquisaca,54,0,1,PROGRAMA GENERO GENERACIONALES,Actividades del Programa  54,150097,50058,9500,0,0,0,0,0,0,209655,PD
2005,351,Prefectura del Departamento de Chuquisaca,60,0,0,PROGRAMA DEPARTAMENTAL DE MANTENIMIENTO VIAL,PROGRAMA DEPARTAMENTAL DE MANTENIMIENTO VIAL,1540241,1106757,3512825,97200,0,15000,0,5600,0,6277623,PD
2005,351,Prefectura del Departamento de Chuquisaca,60,0,1,PROGRAMA DEPARTAMENTAL DE MANTENIMIENTO VIAL,Actividades del Programa  60,1540241,1106757,3512825,97200,0,15000,0,5600,0,6277623,PD
2005,351,Prefectura del Departamento de Chuquisaca,61,0,0,PROGRAMA DEPARTAMENTAL DE ASISTENCIA SOCIAL,PROGRAMA DEPARTAMENTAL DE ASISTENCIA SOCIAL,339254,543315,2026921,70510,0,0,0,0,0,2980000,PD
2005,351,Prefectura del Departamento de Chuquisaca,61,0,1,PROGRAMA DEPARTAMENTAL DE ASISTENCIA SOCIAL,Actividades del Programa  61,339254,543315,2026921,70510,0,0,0,0,0,2980000,PD
2005,351,Prefectura del Departamento de Chuquisaca,62,0,0,PROGRAMA DEPARTAMENTAL DE APOYO A PUEBLOS INDIGENAS,PROGRAMA DEPARTAMENTAL DE APOYO A PUEBLOS INDIGENAS,0,87710,42290,0,0,0,0,0,0,130000,PD
2005,351,Prefectura del Departamento de Chuquisaca,62,0,1,PROGRAMA DEPARTAMENTAL DE APOYO A PUEBLOS INDIGENAS,Actividades del Programa  62,0,87710,42290,0,0,0,0,0,0,130000,PD
2005,351,Prefectura del Departamento de Chuquisaca,63,0,0,PROGRAMA AMBIENTAL EN ESCUELAS PRIMARIAS Y SECUNDARIAS,PROGRAMA AMBIENTAL EN ESCUELAS PRIMARIAS Y SECUNDARIAS,382152,240141,263707,0,0,0,0,0,0,886000,PD
2005,351,Prefectura del Departamento de Chuquisaca,63,0,1,PROGRAMA AMBIENTAL EN ESCUELAS PRIMARIAS Y SECUNDARIAS,Actividades del Programa  63,382152,240141,263707,0,0,0,0,0,0,886000,PD
2005,351,Prefectura del Departamento de Chuquisaca,64,0,0,PROGRAMA PRODELI - UNICEF,PROGRAMA PRODELI - UNICEF,0,858078,461092,63710,0,0,0,0,0,1382880,PD
2005,351,Prefectura del Departamento de Chuquisaca,64,0,1,PROGRAMA PRODELI - UNICEF,Actividades del Programa  64,0,858078,461092,63710,0,0,0,0,0,1382880,PD
2005,351,Prefectura del Departamento de Chuquisaca,65,0,0,PROGRAMA DE EMERGENCIA DEPARTAMENTAL,PROGRAMA DE EMERGENCIA DEPARTAMENTAL,0,449428,232000,0,0,0,0,0,0,681428,PD
2005,351,Prefectura del Departamento de Chuquisaca,65,0,1,PROGRAMA DE EMERGENCIA DEPARTAMENTAL,Actividades del Programa  65,0,449428,232000,0,0,0,0,0,0,681428,PD
2005,351,Prefectura del Departamento de Chuquisaca,66,0,0,PROGRAMA DEPARTAMENTAL DE SEGURIDAD CIUDADANA,PROGRAMA DEPARTAMENTAL DE SEGURIDAD CIUDADANA,0,418000,220000,0,0,0,0,0,0,638000,PD
2005,351,Prefectura del Departamento de Chuquisaca,66,0,1,PROGRAMA DEPARTAMENTAL DE SEGURIDAD CIUDADANA,Actividades del Programa  66,0,418000,220000,0,0,0,0,0,0,638000,PD
2005,351,Prefectura del Departamento de Chuquisaca,67,0,0,PROGRAMA DE GESTION AMBIENTAL Y LIMITES,PROGRAMA DE GESTION AMBIENTAL Y LIMITES,383430,213025,72120,24100,0,0,0,0,0,692675,PD
2005,351,Prefectura del Departamento de Chuquisaca,67,0,1,PROGRAMA DE GESTION AMBIENTAL Y LIMITES,Actividades del Programa  67,383430,213025,72120,24100,0,0,0,0,0,692675,PD
2005,351,Prefectura del Departamento de Chuquisaca,68,0,0,PROGRAMA DEPARTAMENTAL AGROPECUARIO,PROGRAMA DEPARTAMENTAL AGROPECUARIO,236379,850177,108170,45600,0,0,0,0,0,1240326,PD
2005,351,Prefectura del Departamento de Chuquisaca,68,0,1,PROGRAMA DEPARTAMENTAL AGROPECUARIO,Actividades del Programa  68,236379,850177,108170,45600,0,0,0,0,0,1240326,PD
2005,351,Prefectura del Departamento de Chuquisaca,69,0,0,PROGRAMA DEPARTAMENTAL DE PROMOCION A LA CULTURA,PROGRAMA DEPARTAMENTAL DE PROMOCION A LA CULTURA,0,126000,13000,11000,0,0,0,0,0,150000,PD
2005,351,Prefectura del Departamento de Chuquisaca,69,0,1,PROGRAMA DEPARTAMENTAL DE PROMOCION A LA CULTURA,Actividades del Programa  69,0,126000,13000,11000,0,0,0,0,0,150000,PD
2005,351,Prefectura del Departamento de Chuquisaca,70,0,0,PROGRAMA DE INVESTIGACION CENTRO EL SALVADOR,PROGRAMA DE INVESTIGACION CENTRO EL SALVADOR,664474,145343,186025,30373,0,0,0,0,0,1026215,PD
2005,351,Prefectura del Departamento de Chuquisaca,70,0,1,PROGRAMA DE INVESTIGACION CENTRO EL SALVADOR,Actividades del Programa  70,664474,145343,186025,30373,0,0,0,0,0,1026215,PD
2005,351,Prefectura del Departamento de Chuquisaca,90,0,0,"PREVISIONES, DEUDAS Y TRANSFERENCIAS GASTOS DE INVERSIÓN","PREVISIONES, DEUDAS Y TRANSFERENCIAS GASTOS DE INVERSIÓN",0,0,0,0,6415719,10162217,96164143,0,0,112742079,PD
2005,351,Prefectura del Departamento de Chuquisaca,90,0,1,"PREVISIONES, DEUDAS Y TRANSFERENCIAS GASTOS DE INVERSIÓN",Actividades del Programa  90,0,0,0,0,6415719,10162217,96164143,0,0,112742079,PD
2005,352,Prefectura del Departamento de La Paz,0,0,0,ADMINISTRACIÓN CENTRAL,ADMINISTRACIÓN CENTRAL,6404279,179037,3636262,0,8149954,1373968,54685,3000,0,19801185,PD
2005,352,Prefectura del Departamento de La Paz,0,0,1,ADMINISTRACIÓN CENTRAL,Actividades del Programa  00,5531068,90265,128045,0,8149954,1373968,54685,3000,0,15330985,PD
2005,352,Prefectura del Departamento de La Paz,0,1,0,ADMINISTRACIÓN CENTRAL,DESAR. PROGRAMA PAIS  PMA LA PAZ II - DRIPAD,873211,88772,3508217,0,0,0,0,0,0,4470200,PD
2005,352,Prefectura del Departamento de La Paz,1,0,0,CONSEJO DEPARTAMENTAL,CONSEJO DEPARTAMENTAL,1301523,5000,5000,0,0,0,0,0,0,1311523,PD
2005,352,Prefectura del Departamento de La Paz,1,0,1,CONSEJO DEPARTAMENTAL,Actividades del Programa  01,1301523,5000,5000,0,0,0,0,0,0,1311523,PD
2005,352,Prefectura del Departamento de La Paz,2,0,0,DIRECCIÓN ADMINISTRATIVA FINANCIERA,DIRECCIÓN ADMINISTRATIVA FINANCIERA,5534730,1837580,1546966,80000,0,0,0,0,0,8999276,PD
2005,352,Prefectura del Departamento de La Paz,2,0,1,DIRECCIÓN ADMINISTRATIVA FINANCIERA,Actividades del Programa  02,5534730,1837580,1546966,80000,0,0,0,0,0,8999276,PD
2005,352,Prefectura del Departamento de La Paz,10,0,0,DIRECCIÓN DEPARTAMENTAL DE RECURSOS NATURLAES Y MEDIO AMBIEN,DIRECCIÓN DEPARTAMENTAL DE RECURSOS NATURLAES Y MEDIO AMBIEN,1386943,136356,36360,949910,0,0,0,0,0,2509569,PD
2005,352,Prefectura del Departamento de La Paz,10,0,1,DIRECCIÓN DEPARTAMENTAL DE RECURSOS NATURLAES Y MEDIO AMBIEN,Actividades del Programa  10,1386943,27180,36360,0,0,0,0,0,0,1450483,PD
2005,352,Prefectura del Departamento de La Paz,10,1,0,DIRECCIÓN DEPARTAMENTAL DE RECURSOS NATURLAES Y MEDIO AMBIEN,RECUP LAGUNA DE ACHOCALLA,0,0,0,695378,0,0,0,0,0,695378,PD
2005,352,Prefectura del Departamento de La Paz,10,2,0,DIRECCIÓN DEPARTAMENTAL DE RECURSOS NATURLAES Y MEDIO AMBIEN,EST. CLASIFICACION Y CARACT.  CUERPOS DE AGUA LA PAZ,0,66961,0,0,0,0,0,0,0,66961,PD
2005,352,Prefectura del Departamento de La Paz,10,3,0,DIRECCIÓN DEPARTAMENTAL DE RECURSOS NATURLAES Y MEDIO AMBIEN,EST. MONITOREO AMBIENTAL CONTAM. LAGO TITICACA-BAHIA COHANA,0,42215,0,0,0,0,0,0,0,42215,PD
2005,352,Prefectura del Departamento de La Paz,10,6,0,DIRECCIÓN DEPARTAMENTAL DE RECURSOS NATURLAES Y MEDIO AMBIEN,MANEJO SUBCUENCA MALLA,0,0,0,115430,0,0,0,0,0,115430,PD
2005,352,Prefectura del Departamento de La Paz,10,7,0,DIRECCIÓN DEPARTAMENTAL DE RECURSOS NATURLAES Y MEDIO AMBIEN,MANEJO SUBCUENCA LAMBRAMANI,0,0,0,119130,0,0,0,0,0,119130,PD
2005,352,Prefectura del Departamento de La Paz,10,8,0,DIRECCIÓN DEPARTAMENTAL DE RECURSOS NATURLAES Y MEDIO AMBIEN,CONTROL HIDRAULICO CAUSES SUBCUENCA MULI,0,0,0,19972,0,0,0,0,0,19972,PD
2005,352,Prefectura del Departamento de La Paz,11,0,0,DIRECCIÓN DEPARTAMENTAL DE DESARROLLO PRODUCTIVO,DIRECCIÓN DEPARTAMENTAL DE DESARROLLO PRODUCTIVO,1134812,203320,292411,902392,0,0,0,0,0,2532935,PD
2005,352,Prefectura del Departamento de La Paz,11,0,1,DIRECCIÓN DEPARTAMENTAL DE DESARROLLO PRODUCTIVO,Actividades del Programa  11,1134812,13520,39500,0,0,0,0,0,0,1187832,PD
2005,352,Prefectura del Departamento de La Paz,11,1,0,DIRECCIÓN DEPARTAMENTAL DE DESARROLLO PRODUCTIVO,DESAR. AGRICOLA AREA DE ACHACACHI,0,148500,72000,601320,0,0,0,0,0,821820,PD
2005,352,Prefectura del Departamento de La Paz,11,2,0,DIRECCIÓN DEPARTAMENTAL DE DESARROLLO PRODUCTIVO,INVEST. Y TRANSF. TECNOLOGIA-PROY. DES. AGR. ACHACACHI,0,41300,180911,301072,0,0,0,0,0,523283,PD
